0,5.5,1.5,0,0,0,0,0,0,0,0,0,
0.299474,5.58256,1.68963,0.598947,0.165112,0.379261,-0.403121,-0.420252,0.942311,-0.3,-0.3,-0.3,
0.598947,5.66511,1.87926,0.5,-0.208844,0.5,-0.322875,-0.285252,1.12762,-0.3,-0.3,-0.3,
1.09895,5.67659,2.24523,0.5,0.300966,0.241797,-0.207355,-0.142602,1.31196,-0.3,0.3,-0.3,
1.51895,5.76511,2.40831,0.5,-0.121484,0.145181,-0.108832,-0.268602,1.45849,-0.3,0.3,-0.191759,
1.98895,5.73417,2.4581,0.5,0.12991,-0.0505183,0.0164857,-0.403602,1.48267,0.3,-0.3,0.25923,
2.44895,5.67845,2.42529,0.5,0.342505,-0.00443676,-0.0719392,-0.265602,1.31575,0.3,-0.3,0.3,
2.79895,5.76954,2.44735,0.5,-0.0463782,0.0682855,-0.14641,-0.195468,1.21123,-0.3,0.3,-0.3,
3.24895,5.63299,2.4534,0.5,0.4038,-0.0614402,-0.0694094,-0.32446,1.37147,0.3,-0.3,-0.3,
3.54895,5.73709,2.41517,0.5,-0.0217372,-0.0631327,-0.180476,-0.23446,1.43327,0.3,-0.3,-0.241139,
3.87895,5.59713,2.41826,0.5,-0.362515,0.0683934,-0.250218,-0.13546,1.4056,-0.3,-0.3,0.3,
4.14032,5.25672,2.39245,0.200756,-0.496366,-0.122467,-0.12953,-0.0214596,1.34676,-0.3,-0.3,-0.3,
4.21303,4.95685,2.36916,0.0740362,-0.5,0.0408504,-0.0373357,0.0685404,1.43478,-0.3,-0.3,-0.3,
4.29549,4.52685,2.33015,0.160236,-0.5,-0.133618,0.098356,0.160628,1.52858,0.3,0.3,0.3,
4.50255,4.05685,2.18153,0.22104,-0.5,-0.175851,-0.0459913,0.0256277,1.40039,-0.3,-0.3,0.3,
4.64777,3.72685,2.01066,0.23948,-0.5,-0.33863,0.0015778,0.115284,1.29898,0.3,0.3,0.3,
4.79561,3.40685,1.82918,0.190473,-0.5,-0.231509,-0.0984456,0.0271313,1.26552,0.3,-0.3,-0.3,
4.86205,3.09685,1.66859,0.0126938,-0.5,-0.289362,-0.184172,0.120131,1.36628,0.3,-0.3,-0.3,
4.72852,2.69685,1.43934,-0.334827,-0.5,-0.290094,-0.173201,0.240131,1.48597,-0.3,-0.3,-0.3,
4.39692,2.31685,1.20212,-0.494722,-0.5,-0.339351,-0.0537904,0.348131,1.495,-0.3,0.3,0.3,
4.03717,2.03121,0.979634,-0.5,-0.189727,-0.270259,0.0184282,0.240131,1.36045,-0.3,0.3,0.3,
3.59717,2.0642,0.836347,-0.5,0.201109,-0.0540858,0.11008,0.108131,1.20917,0.3,0.3,0.3,
3.29717,2.21644,0.808328,-0.5,0.28359,-0.0370805,0.0207387,0.0181313,1.12462,-0.3,0.3,0.3,
2.92717,2.41399,0.807809,-0.5,0.224531,0.029699,0.135878,-0.0842284,1.01765,-0.3,-0.3,0.3,
2.49717,2.57589,0.939592,-0.5,0.188804,0.261865,0.26073,0.0252581,0.969465,0.3,0.3,-0.3,
2.11717,2.71115,1.11534,-0.5,0.143698,0.208402,0.145067,-0.0620888,1.06669,0.224236,-0.3,0.3,
1.64908,2.84501,1.19128,-0.219392,0.100353,0.190574,0.164463,0.0761105,0.911887,-0.3,0.3,0.3,
1.53938,2.89519,1.28657,-0.219392,0.100353,0.190574,7.21479e-313,7.21479e-313,7.21479e-313,8.91238e-313,7.21479e-313,8.91238e-313,
1.42969,2.94537,1.38186,-0.166574,-0.225732,0.397012,0.0804757,-0.191332,0.5477,-0.3,-0.3,0.3,
1.19084,2.6943,1.62943,-0.396136,-0.357888,0.193903,-0.0283088,-0.0934046,0.423406,-0.3,0.3,-0.3,
0.762471,2.32644,1.86656,-0.5,-0.463869,0.325865,0.11826,-0.217178,0.309139,0.3,-0.3,-0.3,
0.352471,1.92652,2.14946,-0.5,-0.495385,0.362716,0.259617,-0.101338,0.206002,0.3,0.3,-0.3,
0.046833,1.62101,2.32515,-0.462717,-0.49137,0.194373,0.338423,-0.00833787,0.293408,0.231991,0.3,0.3,
-0.199874,1.28661,2.36609,-0.216474,-0.49281,-0.093249,0.442772,0.0936621,0.379744,0.3,0.3,0.1929,
-0.187358,0.824244,2.14108,0.20491,-0.493097,-0.371527,0.314879,-0.0413379,0.53419,-0.3,-0.3,0.3,
0.0117105,0.505956,1.911,0.437996,-0.493269,-0.339295,0.218487,0.044581,0.633272,-0.3,0.3,0.3,
0.326897,0.195787,1.75093,0.5,-0.487057,-0.161527,0.293125,-0.0423817,0.608908,0.3,-0.3,-0.3,
0.636897,-0.109214,1.65778,0.5,-0.490542,-0.146799,0.386388,0.0446183,0.510577,0.3,0.3,-0.3,
0.956897,-0.420963,1.56802,0.5,-0.488605,-0.123691,0.29552,-0.0375764,0.562412,-0.3,-0.3,0.3,
1.37669,-0.278085,1.52425,0.494659,0.417965,0.0303513,0.157765,-0.163576,0.678443,-0.3,-0.3,0.3,
1.72416,-0.0197765,1.59261,0.215256,0.136264,0.11972,0.0456186,-0.295576,0.591655,-0.3,-0.3,-0.3,
1.70065,-0.0312177,1.65714,-0.339443,-0.187517,0.0356904,-0.0318196,-0.409576,0.470242,-0.3,-0.3,-0.156153,
1.41516,-0.217137,1.67782,-0.5,0.488913,0.0384985,-0.144928,-0.345076,0.509831,-0.3,0.3,0.3,
0.935163,0.0182205,1.71838,-0.5,0.0153651,0.048174,-0.301244,-0.201076,0.52639,-0.3,0.3,-0.0643938,
0.595163,-0.0367821,1.70968,-0.5,-0.156868,-0.0654831,-0.193348,-0.0990763,0.449853,0.3,0.3,-0.3,
0.155171,-0.20516,1.65523,-0.499207,-0.200025,-0.0500125,-0.0569625,0.0329237,0.321505,0.3,0.3,-0.3,
-0.250589,-0.372716,1.56399,-0.352038,-0.165678,-0.151871,0.0709959,0.0762923,0.174072,0.3,-0.120584,-0.3,
-0.428152,-0.503936,1.51923,-0.0426398,-0.174453,0.0344622,0.174273,0.192086,0.038443,0.3,0.3,-0.3,
-0.33671,-0.658377,1.57606,0.256612,-0.23062,0.113657,0.289399,0.0850518,0.0566192,0.3,-0.3,0.3,
-0.070871,-0.862579,1.69442,0.314807,-0.242339,0.154409,0.414122,-0.0409482,-0.056849,0.3,-0.3,-0.3,
0.144688,-1.05224,1.72579,0.248091,-0.249853,-0.0692682,0.318569,0.0689672,-0.18396,-0.3,0.3,-0.3,
0.349447,-1.28809,1.69108,0.18451,-0.265851,0.00526539,0.185882,-0.0564461,-0.082019,-0.3,-0.3,0.3,
0.411404,-1.47708,1.71243,-0.0707059,-0.20617,0.0508586,0.0821186,-0.173446,-0.198575,-0.3,-0.3,-0.3,
0.205367,-1.63523,1.73205,-0.324591,-0.155904,-0.00310985,-0.0659653,-0.0431567,-0.103193,-0.3,0.3,0.3,
-0.0907746,-1.78398,1.7215,-0.223455,-0.152178,-0.0289349,-0.215203,0.100843,-0.164734,-0.3,0.3,-0.3,
-0.164789,-1.90606,1.76645,0.00453319,-0.139245,0.129559,-0.338778,-0.00151523,-0.0827996,-0.3,-0.3,0.3,
-0.142624,-1.98842,1.80265,0.102096,-0.130045,-0.0225917,-0.431068,0.0705785,-0.162181,-0.3,0.3,-0.3,
-0.0258728,-2.06168,1.76843,0.276431,-0.119224,-0.0847361,-0.358303,-0.0134215,-0.262096,0.3,-0.3,-0.3,
0.216838,-2.15589,1.7046,0.292092,-0.123511,-0.0700422,-0.247584,-0.130422,-0.202994,0.3,-0.3,0.3,
0.397405,-2.25432,1.6605,0.219235,-0.135688,-0.0499222,-0.318397,-0.0253997,-0.173598,-0.3,0.3,-0.14,
0.552782,-2.35218,1.66126,0.186827,-0.144486,0.0620447,-0.220929,-0.121712,-0.184325,0.3,-0.3,0.0477586,
0.618314,-2.44038,1.68563,-0.00630964,-0.131137,0.0157377,-0.115156,-0.214712,-0.250985,0.3,-0.3,-0.3,
0.435829,-2.54624,1.73951,-0.308799,-0.104606,0.0924284,-0.269469,-0.0891997,-0.165525,-0.3,0.3,0.3,
0.168444,-2.6378,1.80941,-0.284842,-0.110747,0.0844356,-0.149225,0.0368003,-0.24966,0.3,0.3,-0.3,
-0.0324404,-2.72861,1.90346,-0.25349,-0.100238,0.149844,-0.0248213,-0.0746344,-0.371675,0.3,-0.3,-0.3,
-0.234327,-2.78163,1.97553,-0.319111,-0.0582474,0.0586623,-0.11288,-0.0367007,-0.480847,-0.3,0.3,-0.3,
-0.41527,-2.81667,2.0145,-0.252016,-0.0657521,0.0689166,-0.0282384,0.0562993,-0.575147,0.3,0.3,-0.3,
-0.525439,-2.93293,2.04692,0.107249,-0.185291,-0.0160246,-0.149387,0.203299,-0.437108,-0.3,0.3,0.3,
-0.300248,-3.11221,1.99218,0.430293,-0.267396,-0.117953,-0.024323,0.0928901,-0.337116,0.3,-0.3,0.3,
-0.0166419,-3.28115,1.91556,0.490309,-0.28979,-0.137514,0.0699787,0.00289006,-0.251644,0.3,-0.3,0.3,
0.334508,-3.50493,1.76678,0.345131,-0.257363,-0.243582,0.183056,-0.11711,-0.124133,0.3,-0.3,0.3,
0.493584,-3.65408,1.64201,0.171577,-0.215372,-0.138097,0.132138,-0.0271099,-0.208087,-0.3,0.3,-0.3,
0.59893,-3.81642,1.55509,0.130527,-0.240873,-0.102782,0.234061,0.0838901,-0.324083,0.3,0.3,-0.3,
0.691834,-4.05878,1.4863,0.0372846,-0.270543,-0.038472,0.101975,-0.0451099,-0.458277,-0.3,-0.3,-0.3,
0.65061,-4.22215,1.54046,-0.176209,-0.182144,0.19848,-0.00955193,-0.15011,-0.414141,-0.3,-0.3,0.3,
0.431732,-4.34408,1.66222,-0.297744,-0.125501,0.0892021,-0.146786,-0.0301099,-0.300212,-0.3,0.3,0.3,
0.230217,-4.44001,1.69861,-0.208499,-0.132185,0.00690189,-0.0381131,0.0838901,-0.188824,0.3,0.3,0.3,
0.147837,-4.56341,1.73898,0.00905304,-0.14033,0.0840104,-0.151802,0.0417286,-0.0455956,-0.3,-0.3,0.3,
0.166547,-4.66964,1.74619,0.0167637,-0.143196,-0.076363,-0.26343,-0.0722714,-0.143794,-0.3,-0.3,-0.3,
0.13697,-4.77567,1.69845,-0.135578,-0.143819,-0.0519552,-0.152269,-0.180271,-0.240474,0.3,-0.3,-0.3,
0.0684848,-4.88783,1.59922,-0.0684848,-0.112167,-0.0992243,0.00587967,-0.0607217,-0.362117,0.3,0.3,-0.3,
0,-5,1.5,0,0,0,0,0,0,0,0,0
